customer_id,gender,age,contract_type,monthly_charges,total_charges,churn_status
4813,Male,41,Month-to-Month,42.29,4845.06,Churned
4814,Female,47,Two Year,33.75,1507.86,Not Churned
4815,Female,68,Month-to-Month,65.56,2673.14,Not Churned
4816,Female,36,Two Year,74.29,3391.68,Not Churned
4817,Female,68,One Year,42.77,856.95,Not Churned
4818,Male,26,Month-to-Month,69.22,1236.38,Not Churned
4819,Female,23,One Year,88.16,1589.69,Churned
4820,Male,46,Month-to-Month,37.23,1148.19,Churned
4821,Female,28,Month-to-Month,99.63,664.04,Churned
4822,Female,44,Two Year,65.4,2639.16,Not Churned
4823,Female,57,Month-to-Month,92.57,4189.01,Not Churned
4824,Male,51,Two Year,82.86,2556.9,Churned
4825,Male,55,One Year,38.02,4200.67,Not Churned
4826,Female,49,Month-to-Month,57.65,659.39,Churned
4827,Female,36,Month-to-Month,59.26,4176.84,Churned
4828,Male,47,One Year,58.86,3793.3,Not Churned
4829,Male,23,One Year,84.31,4481.55,Not Churned
4830,Male,50,One Year,46.85,589.78,Not Churned
4831,Female,41,Two Year,68.33,2403.08,Not Churned
4832,Male,27,Month-to-Month,89.93,2232.32,Churned
4833,Female,27,Month-to-Month,55.61,2199.81,Not Churned
4834,Male,64,Month-to-Month,74.66,2620.11,Churned
4835,Female,33,Month-to-Month,54.28,3296.34,Churned
4836,Female,22,One Year,64.06,3512.59,Not Churned
4837,Female,29,Two Year,90.62,3181.86,Not Churned
4838,Female,19,Month-to-Month,89.34,2292.79,Not Churned
4839,Male,30,Month-to-Month,63.12,1110.7,Churned
4840,Male,47,One Year,93.77,1117.6,Not Churned
4841,Male,59,One Year,39.61,4667.51,Churned
4842,Female,18,One Year,80.17,3668.74,Churned
4843,Female,59,One Year,35.21,2355.8,Churned
4844,Female,34,Two Year,57.39,3537.97,Not Churned
4845,Male,34,Two Year,38.57,3342.66,Churned
4846,Female,54,One Year,59.32,4003.77,Not Churned
4847,Male,23,Month-to-Month,66.4,3398.11,Churned
4848,Female,29,Two Year,97.75,4977.23,Not Churned
4849,Male,68,One Year,73.5,4580.44,Churned
4850,Female,32,Two Year,46.0,1532.46,Churned
4851,Female,62,Two Year,65.74,930.22,Churned
4852,Male,50,One Year,79.34,1706.75,Churned
4853,Female,68,One Year,86.49,952.18,Churned
4854,Female,68,Month-to-Month,87.28,2326.68,Not Churned
4855,Female,32,One Year,49.85,2953.91,Not Churned
4856,Female,46,Two Year,74.53,2918.41,Not Churned
4857,Male,35,One Year,72.11,2982.07,Not Churned
4858,Female,51,Month-to-Month,75.12,4343.46,Not Churned
4859,Male,38,Two Year,36.87,2443.66,Churned
4860,Female,31,One Year,43.8,3430.37,Churned
4861,Female,35,One Year,35.74,4436.62,Churned
4862,Female,32,One Year,37.76,4584.83,Churned
4863,Male,48,Month-to-Month,71.84,2192.93,Churned
4864,Female,23,One Year,63.71,2203.48,Not Churned
4865,Female,37,Two Year,30.08,3090.04,Churned
4866,Male,68,One Year,65.72,3183.81,Churned
4867,Male,63,Month-to-Month,95.2,4387.87,Churned
4868,Male,30,One Year,57.64,1147.65,Churned
4869,Male,25,One Year,42.46,4939.98,Not Churned
4870,Male,21,Two Year,38.4,4891.54,Not Churned
4871,Male,36,One Year,77.77,2664.26,Churned
4872,Female,42,Month-to-Month,94.48,4055.27,Churned
4873,Female,35,Month-to-Month,53.66,609.51,Churned
4874,Female,24,One Year,73.53,2409.71,Churned
4875,Female,38,Month-to-Month,66.35,1940.41,Not Churned
4876,Male,66,Two Year,33.18,1692.67,Not Churned
4877,Male,25,One Year,84.3,2396.64,Churned
4878,Male,20,One Year,95.93,628.37,Not Churned
4879,Male,45,Month-to-Month,69.22,3979.99,Not Churned
4880,Female,33,Two Year,67.07,4288.82,Not Churned
4881,Female,68,One Year,36.25,3961.87,Not Churned
4882,Female,64,Month-to-Month,39.46,2453.29,Not Churned
4883,Female,29,Two Year,70.19,856.72,Not Churned
4884,Male,28,Month-to-Month,84.15,4932.11,Churned
4885,Female,23,Two Year,39.39,2286.98,Churned
4886,Female,68,Two Year,73.85,1335.42,Not Churned
4887,Male,37,Two Year,44.2,3535.56,Churned
4888,Male,54,One Year,74.11,841.98,Not Churned
4889,Female,22,Month-to-Month,92.59,3727.29,Churned
4890,Male,48,Month-to-Month,69.48,4142.26,Churned
4891,Male,34,One Year,32.29,2591.44,Churned
4892,Male,69,One Year,57.4,894.23,Churned
4893,Male,57,Month-to-Month,89.95,1675.17,Not Churned
4894,Male,38,Two Year,85.88,4161.53,Not Churned
4895,Male,44,Month-to-Month,77.91,1221.42,Not Churned
4896,Male,62,Two Year,77.2,3706.74,Churned
4897,Male,32,Month-to-Month,51.92,501.1,Not Churned
4898,Male,31,One Year,66.13,4637.03,Not Churned
4899,Male,49,Two Year,98.02,3151.35,Not Churned
4900,Female,33,Month-to-Month,98.67,3029.19,Churned
4901,Male,31,One Year,82.55,2381.02,Churned
4902,Male,21,Two Year,43.4,957.06,Not Churned
4903,Female,65,Two Year,32.06,817.64,Churned
4904,Female,32,Month-to-Month,73.49,615.82,Not Churned
4905,Male,52,One Year,33.95,831.09,Not Churned
4906,Male,67,Month-to-Month,66.07,1922.05,Churned
4907,Female,48,Month-to-Month,95.11,4588.99,Churned
4908,Male,69,Month-to-Month,49.67,3078.38,Churned
4909,Female,40,Two Year,34.83,4050.34,Churned
4910,Female,36,One Year,32.33,3789.23,Not Churned
4911,Male,32,Month-to-Month,81.69,4382.62,Churned
4912,Female,61,One Year,35.9,4538.1,Churned
4913,Female,54,Month-to-Month,61.49,3933.69,Churned
4914,Female,45,One Year,81.4,1313.9,Churned
4915,Male,64,Month-to-Month,41.62,3125.03,Churned
4916,Male,60,One Year,41.88,1698.81,Not Churned
4917,Male,63,Two Year,52.92,724.72,Churned
4918,Male,70,Month-to-Month,40.31,2714.3,Not Churned
4919,Female,70,Two Year,66.7,2579.72,Churned
4920,Male,56,Month-to-Month,48.03,3855.42,Churned
4921,Female,25,Two Year,77.68,3909.39,Not Churned
4922,Male,49,Two Year,40.08,4720.04,Not Churned
4923,Male,50,Two Year,82.32,3166.35,Churned
4924,Male,31,One Year,33.7,4515.84,Churned
4925,Female,48,Two Year,97.17,2947.6,Churned
4926,Male,19,Month-to-Month,52.37,4047.24,Not Churned
4927,Male,39,Two Year,35.87,2880.15,Not Churned
4928,Male,20,Month-to-Month,56.38,2765.88,Not Churned
4929,Male,50,Two Year,45.16,4104.33,Not Churned
4930,Female,42,Month-to-Month,35.4,1737.83,Churned
4931,Male,61,Two Year,52.68,1471.5,Churned
4932,Male,19,Two Year,97.88,3269.67,Churned
4933,Male,28,Two Year,40.4,2560.98,Not Churned
4934,Female,23,One Year,91.49,4076.01,Churned
4935,Female,43,Month-to-Month,46.77,3678.88,Churned
4936,Male,68,One Year,42.52,2684.19,Not Churned
4937,Male,41,Month-to-Month,49.31,3723.36,Churned
4938,Male,47,One Year,65.29,4837.53,Not Churned
4939,Male,22,One Year,73.66,3960.74,Churned
4940,Female,40,Month-to-Month,79.01,2203.05,Not Churned
4941,Female,35,One Year,58.31,4545.34,Churned
4942,Female,25,One Year,52.46,2134.62,Not Churned
4943,Female,60,Two Year,37.64,1939.11,Churned
4944,Female,64,Two Year,62.72,4202.31,Churned
4945,Male,69,One Year,75.54,3283.62,Churned
4946,Male,57,Two Year,42.59,4293.58,Churned
4947,Female,39,One Year,88.15,4219.94,Not Churned
4948,Male,49,Month-to-Month,98.07,2601.6,Churned
4949,Male,24,One Year,89.72,2937.9,Not Churned
4950,Female,65,One Year,78.93,3366.47,Not Churned
4951,Female,41,One Year,95.89,1464.8,Not Churned
4952,Male,44,One Year,93.65,1049.71,Not Churned
4953,Female,26,Month-to-Month,90.54,2394.28,Churned
4954,Female,53,One Year,52.99,2340.05,Churned
4955,Male,67,Month-to-Month,67.08,3056.67,Churned
4956,Male,40,One Year,43.76,4905.75,Not Churned
4957,Male,49,Two Year,73.62,2797.19,Not Churned
4958,Female,18,One Year,70.47,2970.1,Churned
4959,Female,50,One Year,71.14,597.65,Not Churned
4960,Female,42,Two Year,30.55,4991.95,Churned
4961,Female,57,Two Year,64.44,4249.67,Churned
4962,Male,70,Month-to-Month,40.4,3001.9,Not Churned
4963,Female,32,One Year,36.03,2341.02,Churned
4964,Male,18,One Year,91.71,4710.57,Churned
4965,Male,40,Two Year,54.84,3133.01,Churned
4966,Male,31,Month-to-Month,61.42,3635.68,Not Churned
4967,Male,30,Month-to-Month,84.55,4340.86,Not Churned
4968,Female,37,Month-to-Month,80.08,1369.32,Not Churned
4969,Male,64,One Year,73.63,1945.14,Churned
4970,Male,56,Two Year,73.2,2508.03,Not Churned
4971,Female,26,Two Year,89.66,4685.04,Churned
4972,Male,20,Month-to-Month,99.9,1521.42,Not Churned
4973,Female,39,Month-to-Month,75.52,1617.28,Not Churned
4974,Male,19,One Year,64.06,1647.24,Not Churned
4975,Male,55,Month-to-Month,95.41,665.73,Not Churned
4976,Male,22,Month-to-Month,80.06,1608.29,Churned
4977,Male,45,One Year,45.3,2088.92,Churned
4978,Male,69,One Year,84.08,508.45,Not Churned
4979,Female,18,Month-to-Month,75.95,1837.17,Not Churned
4980,Female,43,Month-to-Month,65.17,3538.39,Not Churned
4981,Male,32,Month-to-Month,35.03,1107.19,Not Churned
4982,Male,18,Two Year,94.22,1795.24,Not Churned
4983,Female,42,Month-to-Month,88.76,4222.16,Churned
4984,Female,39,Two Year,33.79,1426.51,Churned
4985,Female,43,One Year,37.5,4167.86,Churned
4986,Male,31,Month-to-Month,30.98,2059.06,Churned
4987,Female,19,Month-to-Month,82.49,3090.37,Churned
4988,Female,61,One Year,49.63,3495.92,Not Churned
4989,Female,42,Month-to-Month,48.61,2152.66,Churned
4990,Female,50,Month-to-Month,40.89,3803.23,Churned
4991,Female,49,Month-to-Month,73.69,3519.98,Not Churned
4992,Female,20,One Year,70.28,4595.35,Churned
4993,Male,42,One Year,84.24,2880.95,Churned
4994,Male,18,Two Year,89.33,1134.89,Churned
4995,Female,67,Month-to-Month,67.64,634.4,Not Churned
4996,Female,44,Month-to-Month,93.62,619.34,Not Churned
4997,Male,46,One Year,33.74,3079.23,Churned
4998,Male,53,One Year,97.36,4148.48,Churned
4999,Female,22,Two Year,99.79,2820.83,Churned
5000,Male,34,One Year,63.83,597.25,Churned
5001,Female,41,One Year,74.12,2217.6,Not Churned
5002,Female,29,One Year,30.19,2537.86,Not Churned
5003,Male,58,Two Year,72.36,4500.85,Not Churned
5004,Female,39,One Year,94.93,3710.31,Churned
5005,Male,62,Month-to-Month,85.25,1735.97,Not Churned
5006,Male,37,Month-to-Month,35.12,1639.79,Not Churned
5007,Female,70,One Year,44.03,4237.23,Not Churned
5008,Male,41,One Year,35.12,4304.66,Not Churned
5009,Male,18,One Year,48.79,895.88,Not Churned
5010,Female,44,Month-to-Month,78.84,2303.58,Not Churned
5011,Male,38,Month-to-Month,74.42,4246.35,Churned
5012,Male,69,Two Year,46.87,582.55,Not Churned
5013,Male,33,One Year,90.87,2736.91,Not Churned
5014,Female,20,Two Year,66.04,4143.1,Not Churned
5015,Female,32,One Year,35.63,1911.89,Not Churned
5016,Male,22,Month-to-Month,68.85,3690.91,Churned
5017,Female,49,One Year,39.01,1222.94,Not Churned
5018,Female,59,Month-to-Month,78.13,1241.94,Churned
5019,Male,68,Month-to-Month,48.28,604.85,Churned
5020,Female,46,One Year,39.18,2793.27,Not Churned
5021,Female,44,Month-to-Month,80.61,3986.96,Not Churned
5022,Male,60,Month-to-Month,58.18,782.59,Not Churned
5023,Male,61,One Year,73.37,3386.26,Churned
5024,Male,30,One Year,39.47,3062.28,Not Churned
5025,Female,26,One Year,33.36,2159.57,Not Churned
5026,Female,26,Two Year,61.82,2911.66,Not Churned
5027,Female,70,One Year,96.73,3572.62,Not Churned
5028,Female,64,Month-to-Month,50.78,3232.18,Churned
5029,Female,20,Two Year,90.62,1076.94,Churned
5030,Male,18,Month-to-Month,64.79,2624.89,Not Churned
5031,Female,62,Month-to-Month,95.0,4811.64,Churned
5032,Male,58,Two Year,35.99,4807.91,Not Churned
5033,Female,70,Two Year,44.0,4902.24,Not Churned
5034,Female,18,One Year,97.1,3494.33,Not Churned
5035,Female,44,One Year,82.27,2192.19,Churned
5036,Male,47,Month-to-Month,92.44,1471.83,Not Churned
5037,Female,50,Month-to-Month,74.0,2218.21,Not Churned
5038,Male,47,One Year,87.78,653.92,Churned
5039,Male,55,Two Year,60.65,954.47,Not Churned
5040,Female,51,Two Year,58.0,2852.16,Churned
5041,Male,54,Month-to-Month,85.24,610.49,Not Churned
5042,Male,42,Two Year,77.76,3498.54,Not Churned
5043,Female,39,One Year,66.18,4261.85,Churned
5044,Male,61,Month-to-Month,33.36,2893.56,Churned
5045,Male,39,One Year,31.66,2728.3,Not Churned
5046,Female,57,Two Year,97.85,4824.51,Churned
5047,Male,18,Month-to-Month,53.12,2875.2,Not Churned
5048,Female,70,One Year,90.26,2379.31,Not Churned
5049,Male,33,Two Year,60.33,1588.12,Churned
5050,Male,41,Two Year,46.23,2985.49,Churned
5051,Male,25,Month-to-Month,99.91,1232.66,Not Churned
5052,Male,45,Month-to-Month,43.17,3902.35,Not Churned
5053,Female,61,One Year,83.46,1222.13,Churned
5054,Female,68,One Year,36.98,2005.61,Not Churned
5055,Female,29,Month-to-Month,43.92,4788.37,Churned
5056,Female,18,One Year,33.33,1038.91,Not Churned
5057,Male,69,Two Year,58.8,1433.39,Not Churned
5058,Female,41,One Year,48.39,3809.08,Churned
5059,Female,69,Month-to-Month,83.05,4433.83,Churned
5060,Female,68,One Year,50.44,3705.74,Not Churned
5061,Female,48,Month-to-Month,72.44,3397.11,Not Churned
5062,Female,42,Month-to-Month,37.14,1075.34,Churned
5063,Female,29,Two Year,49.64,1932.77,Not Churned
5064,Male,57,Month-to-Month,39.25,4206.88,Not Churned
5065,Male,37,One Year,38.58,4168.59,Churned
5066,Male,24,One Year,83.72,1404.16,Not Churned
5067,Male,21,One Year,67.6,4307.61,Not Churned
5068,Male,35,One Year,84.73,3941.47,Not Churned
5069,Female,18,One Year,78.09,3391.51,Not Churned
5070,Female,58,Month-to-Month,37.11,1537.81,Not Churned
5071,Female,59,One Year,44.7,1475.81,Not Churned
5072,Female,59,Two Year,43.7,959.74,Not Churned
5073,Male,27,Month-to-Month,32.76,2794.54,Not Churned
5074,Male,61,Month-to-Month,67.87,4352.18,Not Churned
5075,Female,70,Two Year,88.04,2251.23,Not Churned
5076,Male,21,Month-to-Month,93.59,1617.08,Not Churned
5077,Male,57,Two Year,43.24,4012.26,Churned
5078,Female,30,Two Year,46.24,658.43,Not Churned
5079,Female,56,Month-to-Month,70.36,2224.46,Not Churned
5080,Male,23,Month-to-Month,49.96,3326.72,Not Churned
5081,Male,25,Month-to-Month,38.48,4914.76,Not Churned
5082,Female,36,Two Year,55.47,816.92,Churned
5083,Male,53,Month-to-Month,81.75,1366.86,Not Churned
5084,Female,55,One Year,79.66,3572.29,Churned
5085,Male,60,One Year,58.69,2077.63,Not Churned
5086,Male,45,Two Year,52.85,3032.31,Churned
5087,Male,35,One Year,74.76,4706.97,Churned
5088,Male,24,Two Year,35.71,3759.43,Churned
5089,Male,50,Two Year,32.12,1161.79,Not Churned
5090,Female,37,Month-to-Month,41.54,914.96,Not Churned
5091,Male,54,One Year,35.25,1367.38,Churned
5092,Male,59,One Year,94.57,1380.13,Churned
5093,Male,22,Month-to-Month,83.47,623.03,Not Churned
5094,Female,55,One Year,98.55,2605.68,Churned
5095,Male,25,One Year,82.35,1970.83,Not Churned
5096,Female,45,One Year,94.75,1541.63,Churned
5097,Female,52,Month-to-Month,67.08,3909.13,Churned
5098,Male,39,Two Year,70.46,1788.59,Not Churned
5099,Male,41,Month-to-Month,80.58,3658.59,Churned
5100,Male,38,One Year,84.85,3784.0,Churned
5101,Female,35,Two Year,63.95,3616.16,Churned
5102,Male,42,Two Year,78.54,3899.9,Churned
5103,Male,21,Two Year,74.18,4225.04,Not Churned
5104,Male,69,One Year,79.68,2250.88,Churned
5105,Male,24,Month-to-Month,91.78,4640.61,Not Churned
5106,Female,45,Month-to-Month,82.15,4576.04,Not Churned
5107,Male,36,Two Year,69.19,2264.1,Not Churned
5108,Male,35,Month-to-Month,70.52,2685.85,Not Churned
5109,Female,69,One Year,96.82,2117.85,Churned
5110,Female,23,Month-to-Month,62.77,717.22,Not Churned
5111,Male,37,Month-to-Month,96.77,1806.71,Not Churned
5112,Female,57,One Year,36.54,4079.07,Not Churned
5113,Male,62,Two Year,38.23,949.88,Not Churned
5114,Female,46,Month-to-Month,97.38,4096.66,Not Churned
5115,Male,69,Two Year,97.95,3393.18,Not Churned
5116,Male,31,One Year,56.41,2199.53,Not Churned
5117,Male,49,Month-to-Month,30.73,3024.55,Churned
5118,Female,62,One Year,57.86,1057.24,Churned
5119,Female,40,One Year,79.15,2266.01,Not Churned
5120,Male,55,Month-to-Month,77.43,2679.01,Not Churned
5121,Male,22,One Year,95.71,1519.42,Churned
5122,Male,18,Two Year,67.82,1415.73,Not Churned
5123,Female,55,Month-to-Month,67.57,3309.2,Churned
5124,Female,44,Month-to-Month,98.27,1186.27,Not Churned
5125,Male,53,One Year,86.71,3080.72,Not Churned
5126,Male,65,Two Year,87.87,966.75,Churned
5127,Male,31,One Year,87.88,1300.11,Churned
5128,Female,55,Month-to-Month,88.04,538.96,Not Churned
5129,Female,26,One Year,31.61,1102.02,Not Churned
5130,Male,27,Two Year,75.25,1087.26,Not Churned
5131,Female,19,Month-to-Month,38.14,3135.51,Churned
5132,Female,29,Month-to-Month,83.7,4428.49,Churned
5133,Male,48,Two Year,91.38,2756.19,Not Churned
5134,Female,49,Month-to-Month,77.7,3873.4,Churned
5135,Male,32,Month-to-Month,53.57,3795.79,Not Churned
5136,Male,49,One Year,76.06,4151.07,Not Churned
5137,Female,24,One Year,76.49,3217.48,Not Churned
5138,Male,30,Two Year,34.85,1250.88,Not Churned
5139,Female,24,Two Year,82.99,4785.19,Not Churned
5140,Male,26,Month-to-Month,62.52,1720.07,Not Churned
5141,Female,58,Month-to-Month,92.39,3916.38,Not Churned
5142,Male,36,Two Year,51.97,3769.79,Not Churned
5143,Female,63,Month-to-Month,83.09,3303.59,Churned
5144,Female,59,One Year,62.85,1883.17,Not Churned
5145,Female,60,Month-to-Month,64.31,4662.83,Not Churned
5146,Male,30,Month-to-Month,74.69,1078.12,Not Churned
5147,Female,51,Month-to-Month,38.07,4788.03,Churned
5148,Male,61,One Year,38.9,3851.01,Churned
5149,Female,48,One Year,88.17,3335.31,Not Churned
5150,Male,66,Month-to-Month,81.79,4096.36,Churned
5151,Male,20,Two Year,55.05,3711.49,Not Churned
5152,Male,44,One Year,46.2,4206.51,Churned
5153,Female,60,Two Year,55.81,3561.59,Not Churned
5154,Male,63,Two Year,41.41,2066.45,Not Churned
5155,Female,53,One Year,55.5,2417.4,Churned
5156,Female,57,Two Year,82.29,4528.19,Churned
5157,Female,70,One Year,72.29,2083.88,Not Churned
5158,Male,41,Two Year,50.92,857.52,Churned
5159,Female,33,One Year,76.87,3448.32,Not Churned
5160,Female,26,One Year,99.0,2335.32,Not Churned
5161,Female,27,One Year,61.93,1608.21,Churned
5162,Female,70,Month-to-Month,91.16,1893.83,Not Churned
5163,Female,48,Two Year,78.71,2380.19,Churned
5164,Male,44,Month-to-Month,74.6,4511.28,Churned
5165,Female,43,Month-to-Month,54.8,4753.87,Not Churned
5166,Female,48,One Year,72.75,4415.06,Churned
5167,Male,41,Month-to-Month,91.02,3049.07,Churned
5168,Male,29,Month-to-Month,33.98,1806.93,Not Churned
5169,Male,34,One Year,81.5,2343.3,Not Churned
5170,Female,51,Month-to-Month,60.7,1680.21,Not Churned
5171,Male,66,Two Year,80.92,4856.82,Not Churned
5172,Female,41,One Year,95.71,3698.65,Churned
5173,Female,53,One Year,93.73,3895.69,Not Churned
5174,Male,56,Month-to-Month,73.81,3961.16,Not Churned
5175,Female,68,Month-to-Month,76.72,886.02,Not Churned
5176,Male,31,Two Year,96.61,1644.89,Churned
5177,Female,35,Month-to-Month,30.05,2874.88,Churned
5178,Female,61,Month-to-Month,35.1,1449.92,Churned
5179,Male,33,One Year,92.63,4066.7,Churned
5180,Male,45,Month-to-Month,40.38,3468.77,Not Churned
5181,Female,63,One Year,95.89,4782.62,Not Churned
5182,Female,48,Two Year,75.3,4410.47,Not Churned
5183,Male,22,One Year,88.27,3862.46,Churned
5184,Male,50,One Year,94.52,1512.79,Not Churned
5185,Female,23,One Year,56.46,4771.81,Churned
5186,Female,60,Month-to-Month,82.41,1252.52,Not Churned
5187,Male,63,One Year,73.73,1145.82,Not Churned
5188,Male,49,Month-to-Month,56.34,3247.57,Churned
5189,Male,67,One Year,85.71,3300.16,Not Churned
5190,Male,47,One Year,90.68,3940.62,Not Churned
5191,Male,65,Month-to-Month,37.51,2242.29,Not Churned
5192,Male,21,Month-to-Month,70.14,2238.97,Churned
5193,Female,26,One Year,30.17,2496.81,Churned
5194,Female,25,One Year,71.78,1557.31,Churned
5195,Male,45,Month-to-Month,98.14,3063.11,Not Churned
5196,Female,39,Two Year,77.49,522.94,Churned
5197,Male,67,Two Year,54.42,4536.87,Churned
5198,Female,55,Two Year,91.85,3516.88,Churned
5199,Male,65,One Year,59.88,2211.17,Churned
5200,Male,52,One Year,48.39,2505.99,Churned
5201,Male,22,One Year,36.12,1027.9,Churned
5202,Male,38,One Year,64.4,4615.44,Churned
5203,Female,36,One Year,60.71,3565.58,Not Churned
5204,Male,19,Two Year,48.99,1731.15,Not Churned
5205,Male,49,Month-to-Month,81.03,4052.9,Not Churned
5206,Male,65,One Year,50.51,1433.15,Not Churned
5207,Male,19,Month-to-Month,37.14,2065.37,Not Churned
5208,Female,22,Month-to-Month,50.84,3731.1,Churned
5209,Male,27,Two Year,78.36,4752.63,Not Churned
5210,Male,36,One Year,85.51,4357.04,Not Churned
5211,Male,37,One Year,45.22,3865.3,Churned
5212,Male,61,Month-to-Month,64.42,709.8,Not Churned
5213,Male,25,One Year,34.47,1427.86,Not Churned
5214,Male,27,Month-to-Month,43.15,3344.53,Churned
5215,Male,20,Two Year,73.43,3373.73,Churned
5216,Female,60,One Year,52.6,4702.52,Not Churned
5217,Female,33,One Year,99.96,3445.5,Not Churned
5218,Male,51,Two Year,33.42,1914.56,Churned
5219,Male,53,One Year,70.93,2779.73,Churned
5220,Male,59,Two Year,30.15,4870.14,Churned
5221,Male,29,Two Year,66.08,4327.08,Not Churned
5222,Male,47,One Year,32.39,4247.15,Churned
5223,Male,30,One Year,80.91,1081.46,Churned
5224,Male,55,Month-to-Month,48.99,1544.63,Churned
5225,Female,52,One Year,59.76,1530.41,Not Churned
5226,Female,30,One Year,74.47,4570.89,Not Churned
5227,Male,53,One Year,69.16,4014.58,Churned
5228,Male,36,One Year,37.69,1923.03,Not Churned
